cleaned_product_name,adg_code,brand,industry
ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՍՎԻՏԵՐՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 6 ՀԱՏ ZARA,6111,Zara,Clothing & Apparel
ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ԲՈԴԻ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ԱՂՋԻԿՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 35 ՀԱՏ ZARA,6111,Zara,Clothing & Apparel
134071-UW 50 Կրծկալ կանաչ/սպիտակ չ 50,6112,Unknown,Other
ԱՂՋԻԿՆԵՐԻ ՏՐԻԿՈՏԱԺԵ ԼՈՂԱԶԳԵՍՏՆԵՐ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,6112,Zara,Clothing & Apparel
Վարտ լաստ առաջը նկար ROSE LASSE J6514,6112,Unknown,Other
Sport 58003 սև L,6112,Unknown,Other
Տղմ սպորտ հագ հուդիով 98,6112,Unknown,Other
տղ սպորտ 3303,6112,Unknown,Other
135427-74 46 Կանացի լողազգեստ մուգ կանաչ չ 46,6112,Unknown,Clothing & Apparel
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՏՈՊԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 6 ՀԱՏ ZARA,6114,Zara,Clothing & Apparel
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ԲՈԴԻՆԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 29 ՀԱՏ՝ ZARA,6114,Zara,Clothing & Apparel
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ԲՈԴԻՆԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 2 ՀԱՏ ZARA,6114,Zara,Clothing & Apparel
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ԲՈԴԻՆԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 28 ՀԱՏ ZARA,6114,Zara,Clothing & Apparel
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՏՈՊԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 22 ՀԱՏ ZARA,6114,Zara,Clothing & Apparel
Գուլպա տղ սպորտ հաստ,6115,Unknown,Clothing & Apparel
զուգագուլպա Alex every day 20den 3nero,6115,Alex,Household Products
Գուլպա մանկական Ալեքս կապույտ 23-26 Կ1509,6115,Alex,Household Products
Զուգագուլպա Alex Basic 15Den safari 3-M,6115,Alex,Household Products
Տղամարդու գուլպա Alex Sport M-5406,6115,Alex,Household Products
Զուգագուլպա Alex EveryDay 40D castoro 4/L,6115,Alex,Household Products
Գուլպա Ալեքս Ֆեմիլի տղամարդու կապույտ 43-44 M-5,6115,Alex,Household Products
գուլպա Alex classica 40den bronzo,6115,Alex,Household Products
Զուգագուլպա Alex Սպիտակ JT6-302 128-134,6115,Alex,Household Products
Ուգագուլպա Ալեքս BT2-306 80-86,6115,Alex,Household Products
Նասկի Ալեքս տեքստիլ տղ 1հտ,6115,Alex,Household Products
Զուգագուլպա Alex BTT1-BT2 -306,6115,Alex,Household Products
Գուլպաներ Alex Business M-5905 սև 45-46,6115,Alex,Household Products
Շապիկ Տղա XL M1003 Սև կիսաթև S,6115,Unknown,Clothing & Apparel
գուլպա ALEX KF-5507 սև 19-22,6115,Alex,Household Products
ALEX գուլպա տղ սև 41-42/T,6115,Alex,Household Products
Գուլպա Ալեքս Տեքստիլ տղ M-5601,6115,Alex,Household Products
Գուլպա Ալեքս Ֆեմիլի տղամարդու սև 39-40 T-524,6115,Alex,Household Products
գուլպա ALEX T-524 սև 39-40,6115,Alex,Household Products
զուգագուլպա ALEX Classica 20/4-L -nero,6115,Alex,Household Products
Լասինա կնց KOTA 4097 կապրի S-M սև,6115,Unknown,Other
Գուլպա Ալեքս Բամբու տղամարդու սև 43-44 չափս MB-54,6115,Alex,Household Products
Զուգագուլպա մանկ Alex JT6-305,6115,Alex,Household Products
Զուգագուլպա մանկական Alex BTT2-358 կապույտ 80-86,6115,Alex,Household Products
Զուգագուլպաներ Alex Classica 20 Den լայթ,6115,Alex,Household Products
Զուգագուլպա Alex Basict 70 D,6115,Alex,Household Products
Գուլպա Ալեքս մանկական KT -1557,6115,Alex,Household Products
Տղամարդու վարտիք Ալեքս սև M,6115,Alex,Household Products
Զուգագուլպա ALEX 20den classica natural 2S,6115,Alex,Household Products
Գուլպա Ալեքս Ֆեմիլի Սպորտ կապույտ M 5406 43-44,6115,Alex,Household Products
Գուլպա տղ Zegna sport M-5406 սև 39-40,6115,Unknown,Clothing & Apparel
Զուգագուլպա Ալեքս մանկական կապույտ չափս KT3-208,6115,Alex,Household Products
զուգագուլպա Alex kids star 40den nero 10-12տ,6115,Alex,Household Products
Գուլպա Alex KT-51101 19-22 սպիտակ,6115,Alex,Household Products
Զուգագուլպա Alex classica 20den moka4,6115,Alex,Household Products
Գուլպա տղամարդու ALEX սև M-5601 41-42,6115,Alex,Household Products
Գուլպա Ալեքս սպորտ կանացի սև 31-34 չափս W-5706,6115,Alex,Household Products
Գուլպա մանկական Ալեքս 1788,6115,Alex,Household Products
զուգագուլպա alex perfect 20d castoro 4l,6115,Alex,Household Products
Գուլպա կանացի Alex W-5706 սպիտակ 35-38,6115,Alex,Household Products
ԳՈՒԼՊԱ ՄՈԽՐԱԳ 12-18 ALEX BF5507,6115,Alex,Household Products
Տղամարդու Zegna Sport Վահան սև M-5406 չափս 43-44,6115,Unknown,Other
Գուլպա մանկական Ալեքս նապաստակ մոխրագույն 23-26,6115,Alex,Household Products
մասիկ տղ ALEX 5401,6115,Alex,Household Products
նասկի մանկ ALEX 5507,6115,Alex,Household Products
Մայկա Alex տղ կիսաթև M1003 սպ,6115,Alex,Household Products
Տղամարդու շապիկ ՅուԸնդՄի սպիտակ,6115,Unknown,Clothing & Apparel
Մայկա տղ Alex սև կ/թ M1003 M,6115,Alex,Household Products
Նասկի տղ Ալեքս T-524,6115,Alex,Household Products
զուգագուլպա Alex basic 20den 2bronz,6115,Alex,Household Products
Զուգագուլպա Alex Perfect 20D 5/XL castoro 1089,6115,Alex,Household Products
Զուգագուլպա Ալեքս Բեյսիք 20d բրոնզո 5XL,6115,Alex,Household Products
Ալեքս գուլպա 2 զույգ Պերֆեկտ 20,6115,Alex,Household Products
Գուլպա Ալեքս Ֆեմիլի WTG 52109,6115,Alex,Household Products
Գուլպա Alexsocks M-1907 Cooling սև 42-44,6115,Alex,Household Products
Ձեռնոց Սպիտակ - կապույտ,6116,Unknown,Other
Ձեռնոց կանաչ-դեղին կրկնակի պոլիմերային պատմամբ հա,6116,Unknown,Other
Ձեռնոց ԱՐԹԻԿԻ կանաչ սև,6116,Unknown,Other
Ձեռնոց կանաչ սինթեթիկ,6116,Unknown,Other
130498-BU 54 Տղամարդու բաճկոն սև/կանաչ չ 54,6201,Unknown,Other
ՏՂԱՄԱՐԴՈՒ ԲԱՃԿՈՆՆԵՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ ZARA,6201,Zara,Clothing & Apparel
Տղ Ժիլետ առանց կապիշոն տեղական 3XL-6XL 3058,6202,Gillette,Personal Care & Cosmetics
20010668890 2706110 270611 - s Oliver Boys Տաբատն,6203,Unknown,Clothing & Apparel
ՏՂԱՆԵՐԻ ՏԱԲԱՏՆԵՐ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,6203,Zara,Clothing & Apparel
Տաբատ AX TEX REZIN S,6203,Unknown,Clothing & Apparel
20010685035 2753000 275300 - s Oliver Boys Շորտեր,6203,Unknown,Other
ՏՂԱՄԱՐԴՈՒ ՀԱՔՈՒՍՏԻ ԿՈՄՊԼԵԿՏ ԱՌԱՆՑ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ ՎԵՐևԱՄԱՍ ԿԱՅԾԱԿ ՃԱՐՄԱՆԴՈՎ և ՏԱԲԱՏ 210 ՀԱՏ 105 ՀԱՏ ՍԵՎ 105 ՀԱՏ ԿԱՆԱՉ,6203,Unknown,Clothing & Apparel
Տղ ջինս BRIONI 3049-1 30-38 S-K 12900դ,6203,Unknown,Other
124603-BW 134-140 տղ կիսակոմբինեզոն սև/սպիտակ չա,6203,Unknown,Other
ՏՂԱՄԱՐԴՈՒ ՇՈՐՏԵՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ ZARA,6203,Zara,Clothing & Apparel
ՏՂԱՆԵՐԻ ՏԱԲԱՏՆԵՐ ՋԻՆՍԵ ԳՈՐԾՎԱԾՔԻՑ ZARA,6203,Zara,Clothing & Apparel
ՏՂԱՄԱՐԴՈՒ ՀԱՔՈՒՍՏԻ ԿՈՄՊԼԵԿՏ ՎԵՐԵՎԱՄԱՍ ԿԱՅԾԱԿ ՃԱՐՄԱՆԴՈՎ ԵՎ ՏԱԲԱՏ 78 ՀԱՏ ԱՌԱՆՑ ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆԻ 18 ՀԱՏ ԿՈՄՈՒՖԼՅԱԺ ՏԵՍԱԿԻ S-3 M-3 L-3 XL-3 XXL-3 XXXL-3 30 ՀԱՏ ԿԱՆԱՉ ԳՈՒՅՆԻ S-5 M-5 L-5 XL-5 XXL-5 XXXL-5 30 ՀԱՏ ՍԵՎ ԳՈՒՅՆԻ S-5 M-5 L-5 XL-5 XXL-5 XXXL-5,6203,Unknown,Clothing & Apparel
QUIZZO VRTN SPITAK 5983,6203,Unknown,Other
ՏՂԱՆԵՐԻ ՏԱԲԱՏ ՋԻՆՍԵ ԳՈՐԾՎԱԾՔԻՑ ZARA,6203,Zara,Clothing & Apparel
ZA սև զգեստ մեջքը թելեր S,6204,Unknown,Other
Զիպ սվիտր S,6204,Unknown,Other
Կանացի բլուզ թևը չղջիկ Guava S-2XL W-10-060 խակի կ,6204,Unknown,Other
ԱՂՋԻԿՆԵՐԻ ԿՈՄԲԻՆԻԶՈՆ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ ZARA,6204,Zara,Clothing & Apparel
Տոպ Wrap black/ lin S Z0001136,6204,Unknown,Other
ԱՂՋԻԿՆԵՐԻ ԲԼԵՅԶԵՐՆԵՐ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,6204,Zara,Clothing & Apparel
6612-774 6612-774 տաբատ Բաց կանաչ M,6204,Unknown,Clothing & Apparel
ԺԻԼԵՏ ԿՆ ՀԱՍՏ ԴՈՒՏԻ MENGPEILASI 802,6204,Gillette,Personal Care & Cosmetics
3105-166 3105-166 ջինսեր Մաքուր սպիտակ 34,6204,Unknown,Other
ԱՂՋԻԿՆԵՐԻ ՇՈՐՏ ՍԻՆԹԵՏԻԿ ԹԵԼԵՐԻՑ ZARA,6204,Zara,Clothing & Apparel
M Bale 3613 Սպ S,6205,Unknown,Other
մայկա տղ You Me 70-30 L սպիտակ,6207,Unknown,Other
կն շապիկ 162p մարմնագույն s,6207,Unknown,Clothing & Apparel
Մայկա տղ Alex 3XL M1003,6207,Alex,Household Products
կապիշոն սպորտ հագուստ տղ գառչիչնի մոխր սև,6207,Unknown,Other
Տղամարդու Վարտիք Alex M 1104 2XL-5XL,6207,Alex,Household Products
Ներքնաշոր տղ բոքսեր սլիմ Alex M-L,6208,Alex,Household Products
Շապիկ կանացի You Me 282P սպիտակ M,6208,Unknown,Clothing & Apparel
ՄԱՆԿԱԿԱՆ ԲԱՃԿՈՆ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 3 ՀԱՏ ZARA,6209,Zara,Clothing & Apparel
ՄԱՆԿԱԿԱՆ ԲԱՃԿՈՆՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 2 ՀԱՏ ZARA,6209,Zara,Clothing & Apparel
ՄԱՆԿԱԿԱՆ ՎԵՐՆԱՇԱՊԻԿՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 3 ՀԱՏ ZARA,6209,Zara,Clothing & Apparel
ՄԱՆԿԱԿԱՆ ԲԱՃԿՈՆ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 1 ՀԱՏ ZARA,6209,Zara,Clothing & Apparel
տղ սպորտ շորտով 28,6209,Unknown,Other
ՄԱՆԿԱԿԱՆ ԲԱՃԿՈՆՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ԱՂՋԻԿՆԵՐԻ ՀԱՄԱՐ ՍԻՆԹԵՏԻԿ ԹԵԼԵՐԻՑ 11ՀԱՏ ZARA,6209,Zara,Clothing & Apparel
ՄԱՆԿԱԿԱՆ ԿՈՄԲԻՆԻԶՈՆ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ԱՂՋԻԿՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 1 ՀԱՏ ZARA,6209,Zara,Clothing & Apparel
ԿԱՆԱՑԻ ՏՈՊԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 12 ՀԱՏ՝ ZARA,6211,Zara,Clothing & Apparel
ՏՂԱՆԵՐԻ ԼՈՂԱՎԱՐՏԻՔ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,6211,Zara,Clothing & Apparel
ԱՂՋԻԿՆԵՐԻ ՏՈՊԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 24 ՀԱՏ ZARA,6211,Zara,Clothing & Apparel
ՏՂԱՆԵՐԻ ԹԻԹԵՌՆԻԿ ՓՈՂԿԱՊԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ ZARA,6215,Zara,Clothing & Apparel
ՏՂԱՄԱՐԴՈՒ ՓՈՂԿԱՊ ԹԻԹԵՌՆԻԿ ՄԵՏԱՔՍԵ ԹԵԼԵՐԻՑ ZARA,6215,Zara,Clothing & Apparel
ժիլետ ատրաժատել 60գր 2XLօռանժ Z28-24-555,6217,Gillette,Personal Care & Cosmetics
ԱՆԿՈՂՆԱՅԻՆ ՍՊԻՏԱԿԵՂԵՆ ՏՊԱԳՐՎԱԾ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 21 ՀԱՏ ZARA HOME,6302,Zara,Clothing & Apparel
ՃԱՇԱՍԵՆՅԱԿԻ ՍՊԻՏԱԿԵՂԵՆ ՎՈՒՇԻ ՄԱՆՎԱԾՔԻՑ - 2 ՀԱՏ ZARA HOME,6302,Zara,Clothing & Apparel
ԴԵԿՈՐԱՏԻՎ ԲԱՐՁԻ ԵՐԵՍՆԵՐ ՈՉ ՏՐԻԿՈՏԱԺԱՅԻՆ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ 4 ՀԱՏ ZARA HOME,6304,Zara,Clothing & Apparel
Միկրոֆիբրա Silk Soft հատակի 50 80,6307,Silk Soft,Other
ՊԱՇՏՊԱՆԻՉ ԺԻԼԵՏ ՎԱԶՔԻ ՀԱՄԱՐ 8 ՀԱՏ,6307,Gillette,Personal Care & Cosmetics
Բամբակյա փայտիկներ Salve 200հ,6307,Salve,Personal Care & Cosmetics
Զ/Թ Silk Soft 2հ-ոց 3շերտ ցել հատ,6307,Silk Soft,Other
տղ կիտո մատ sport նախշ a-854 a-855 a-857 41-45,6402,Unknown,Other
ՍՊՈՐՏ HP D G 3008 BLUE/38,6402,Unknown,Other
ԿԱՆԱՑԻ ԻԿԱ ՍՊՈՐՏ ԿՈՇԻԿ C 115,6402,Unknown,Clothing & Apparel
114423-99 41 տղ սպորտ կոշիկ սև չափ 41,6402,Unknown,Clothing & Apparel
ՍՊՈՐՏ 1JP BROWN TUP B47 WHITE/37,6402,Unknown,Other
ՍՊՈՐՏ 1HP LORO P 1016-1 BLUE/38,6402,Unknown,Other
ՍՊՈՐՏ HP CHAOILU 2301-1 WHITE/36,6402,Unknown,Other
ՍՊՈՐՏ HP Ashangyi 7787 BLACK/37,6402,Unknown,Other
ՍՊՈՐՏ 2BU TALIZE 8262 BEIGE DK YELLO/35,6402,Unknown,Other
ՍՊՈՐՏ 2 HP ADS EG9327 WHITE BLUE GREY/36,6402,Unknown,Other
POJS2405INV-26 սպորտ կոշիկ POWERFULL JR 2405 PETR,6402,Unknown,Clothing & Apparel
ՍՊՈՐՏ HP FASHION 2862 BROWN/36,6402,Unknown,Other
ՍՊՈՐՏ 1HP ASHANGYI 833 BLACK/37,6402,Unknown,Other
Աղջ կանաչ samba MD271/6 7 8 8 9 9 0 1,6403,Unknown,Other
ՏՂԱՆԵՐԻ ԱՄԱՌԱՅԻՆ ԿՈՇԻԿՆԵՐ 24 ՍՄ - ԻՑ ՊԱԿԱՍ ԿՈՇԿԱՏԱԿՈՎ ԵՐԵՍԱՄԱՍԸ ԲՆԱԿԱՆ ԿԱՇՎԻՑ ZARA,6403,Zara,Clothing & Apparel
Տղ կոշիկ MASSI ROYAL,6403,Royal,Food & Beverage
ՍՊՈՐՏ HP NEW BAL U9060EEH DK PINK/39,6403,Unknown,Other
ԿՏՈՐ ՍՊՈՐՏ ԿՈՇԻԿ ՏՂՈՒ 931-930,6404,Unknown,Clothing & Apparel
ԿԱՆԱՑԻ ՍՊՈՐՏ ԿՈՇԻԿ ԿՏՈՐ XZL-201-205,6404,Unknown,Clothing & Apparel
ՍՊՈՐՏ 1XX 350 350V5 LT GREEN/40,6404,Unknown,Other
ՍՊՈՐՏ 1HP DR K21 GREY/38,6404,Unknown,Other
114406-Z4 39 տղ սպորտ կոշիկ մուգ կապույտ չափ 3,6404,Unknown,Clothing & Apparel
Կոշիկ սպորտ մանկ Tommy Hilfiger 26-31,6404,Unknown,Clothing & Apparel
ԿՈՇԻԿ 2HP ZARA 22500 BLACK/36,6404,Zara,Clothing & Apparel
ՍՊՈՐՏ 2HP BLM Y-1300 WHITE/39,6404,Unknown,Other
ՍՊՈՐՏ 1HP NB 530 WHITE BLUE/40,6404,Unknown,Other
ԿՏՈՐ ՍՊՈՐՏ ԿՈՇԻԿ ՏՂՈՒ Z7003-1-3,6404,Unknown,Clothing & Apparel
ՍՊՈՐՏ 1HP DR KT84 KT85 BLACK FLOWER/38,6404,Unknown,Other
SPORT BLACK-36,6404,Unknown,Other
ՍՊՈՐՏ ԿՈՇԻԿ CAMPUS C16 37,6404,Unknown,Clothing & Apparel
Հողաթափ տղամարդու Sport 0081,6405,Unknown,Other
Գլխարկ Bucket Hat 235289-6-59-S,6505,Unknown,Other
ԲԱՑՕԹՅԱ ՏԱՐԱԾՔՆԵՐՈՒՄ ՏԵՂԱԴՐՎՈՂ ՍՐՃԱՐԱՆԱՅԻՆ ՀՈՎԱՆՈՑՆԵՐԻ ԾԱԾԿՈՑՆԵՐ ՏԵՆՏԵՐ COCA-COLA ԼՈԳՈՏԻՊՈՎ 3X3 ՄԵՏՐ ՉԱՓՍԵՐԻ,6601,Coca-Cola,Food & Beverage
Շուշաթուղթ ֆլեպ կանաչ 24,6804,Unknown,Other
ՔԱՐ ՌՈԴԵՔՍ ԿԱՆԱՉ RRS230,6804,Unknown,Other
Թղթյա Սրբիչ Խոհանոցի Silk Soft,6805,Silk Soft,Other
լվացարան F-2604 սպիտակ ոտքով BESILE 61սմ,6910,Unknown,Other
Կաբարե կանաչ 29-12,6912,Unknown,Other
Ափսեյի տակդիր պոլիմերից սպիտակ վրան գծերով 30,6912,Unknown,Household Products
ԱՊԱԿԻ SAMSUNG A50 10D,7007,Samsung,Electronics
ՄԻՆՉԵՎ 2008թ MERCEDES BENZ SPRINTER -ի ԿՈՂԱՅԻՆ ԵՏԻՆ ՏԵՍԱՆԵԼԻՈՒԹՅԱՆ ՀԱՅԵԼԻ ROTWEISS 906 810 61 16 - 5 հատ ROTWEISS 906 810 60 16 - 5 հատ,7009,Mercedes-Benz,Automotive
ՄԱՐԴԱՏԱՐ Ա/Մ ՀԵՏԻՆ ՏԵՍԱՆԵԼԻՈՒԹՅԱՆ ԱՋ ԵՎ ՁԱԽ ԿՈՂԱՅԻՆ ՀԱՅԵԼԻՆԵՐ MERCEDES - 1ՀԱՏ OPEL - 12ՀԱՏ ՕԳՏԱԳՈՐԾՎԱԾ՝ ԸՍՏ ՓՈՐՁԱԳԵՏԻ N 7/ 043 ԵԶՐԱԿԱՑՈՒԹՅԱՆ,7009,Mercedes-Benz,Automotive
ԾԱՂԿԱՄԱՆ KARIN CAROL ԾԱՂԿ ԿԱՆԱՉ 18 4X26 61123/26,7013,Unknown,Other
ԱՊԱԿՅԱ ԴԵԿՈՐԱՏԻՎ ԻՐԵՐ ZARA HOME,7013,Zara,Clothing & Apparel
Վզնոց Էլիզիա կանաչ մալախիտ սպիտակ,7117,Unknown,Other
մարգատել 21015 աջ սպիտակ ռուսական,7301,Unknown,Other
Պտուտակ սպիտակ սուր սեմչկա 4 2 38 4,7318,Unknown,Other
MERCEDES-BENZ Ա/Մ-Ի ՊՏՈՒՏԱԿՆԵՐ 2 ՀԱՏ N 000000 001457 64,7318,Mercedes-Benz,Automotive
ՊՏՈՒՏԱԿ ՍՊԻՏԱԿ 4-25 LIKA,7318,Unknown,Other
Finder խարտոցի նաբոռ 20մմ,7318,Finder,Household Products
Արևածաղիկ APACHE 160 g,7319,Apache,Food & Beverage
ՄԱՐԴԱՏԱՐ MERCEDES-BENZ Ա/Մ-Ի ԶՍՊԱՆԱԿՆԵՐ Սև ՄԵՏԱՂԻՑՙ ՍԵԽՄՈՒՄՈՎ ԱՇԽԱՏՈՂ WISCO ԱՊՐԱՆՔԱՆԻՇԻ 1995-2001 2003-2008 2002-2006 14ՀԱՏ_x000D_ B A51128041139S1 B A51127897222S2,7320,Mercedes-Benz,Automotive
ԴԻԶԱՅՆ ՋԵՌՈՒՑՄԱՆ ՄԱՐՏԿՈՑ ROYAL THERMO ՍՊԻՏԱԿ ԿՈԴ H,7322,Royal,Food & Beverage
ԽՈՀԱՆՈՑԱՅԻՆ ՊԱՐԱԳԱՆԵՐ ՍԵՎ ՄԵՏԱՂՆԵՐԻՑ 4 ՀԱՏ ZARA HOME,7323,Zara,Clothing & Apparel
Տակդիր սպիտակ մեծ լայն HA4656 X9-770/596,7323,Unknown,Household Products
Կաթսա L S 32սմ FLCMSHR32,7323,Unknown,Food & Beverage
դիմադիր փականի 012 9016 սպիտակ,7326,Unknown,Other
FINDER Շտուցեռ հավաքածու 5կտոր 194108 կոմպրեսորի,7412,Finder,Household Products
Բահ հիբրիդ 1կգ Finder,8201,Finder,Household Products
Գյուղ փոցխ կանաչ 12 ատամ,8201,Unknown,Other
Սղոց գազարագ կանաչ պչ,8202,Unknown,Other
ՁԵՌՔԻ ԳՈՐԾԻՔ ԿՑԱՔՑԱՆ FINDER 384 ՀԱՏ,8203,Finder,Household Products
Մետր-ռուլետկա 3մx16մմ Finder 191416,8203,Finder,Household Products
FINDER ՄԱԼԱ ՈՒՂԻՂ 195344 0 8x280x115,8203,Finder,Household Products
FINDER Բանալի 6 7 BS192052C,8204,Finder,Household Products
կլյուչ ունիվերսալ FINDER 14դ 192628 13103,8205,Finder,Household Products
մուրճ ռետին կանաչ 500գ,8205,Unknown,Other
Doxik duk,8205,Unknown,Other
ՁԵՌՔԻ ԳՈՐԾԻՔ՜ ՋՐԻ ԱՏՐՃԱՆԱԿ FINDER 192_x000D_ ՀԱՏ,8205,Finder,Household Products
FINDER հարթաչափ 100 սմ մա,8205,Finder,Household Products
TOOLS ЛАМПА ШТ 56 LED LAMP For Microscope AK03 С,8205,Unknown,Other
Վալիկի գլանակ 4/100մմ FINDER,8205,Finder,Household Products
FINDER Ապակու բռնիչ Պրիսոսկա QX194105C,8205,Finder,Household Products
կլյուչ յազվա FINDER 300մմ/12 190332 12798,8205,Finder,Household Products
Մուրճ ռետինե 500գ FINDER,8205,Finder,Household Products
FINDER Շաղափի կոմպլեկտ 10կտոր 2mm QG196194S,8207,Finder,Household Products
Գայլիկոն մետաղի N10 FINDER,8207,Finder,Household Products
Հարթաչափ 100սմ մագնիսով 191458 Finder,8207,Finder,Household Products
FINDER Շաղափ մետաղի 12mm QG195760X,8207,Finder,Household Products
ԿԱՐՇԵՐԻ ՊԻՍՏԱԼԵՏ ԿԱՆԱՉ 105-1-125 19377,8207,Unknown,Other
դանակ պաստառի FINDER զապասով 191785 9341,8211,Finder,Household Products
Gillette 5 2,8212,Gillette,Personal Care & Cosmetics
8212-Ժիլետ Բլու 3 6 2,8212,Gillette,Personal Care & Cosmetics
սափրվելու սարք Ժիլետ 5հ,8212,Gillette,Personal Care & Cosmetics
ածելի Gillette 2 բիկ կապույտ տուփով,8212,Gillette,Personal Care & Cosmetics
Ժիլետ Միանգամյա Ածելի,8212,Gillette,Personal Care & Cosmetics
Gillette Fusion 1,8212,Gillette,Personal Care & Cosmetics
Փոխարինող գլխիկ ածելիի Gillette Mach3 Turbo 12/1հ,8212,Gillette,Personal Care & Cosmetics
Սափրող սարքի գլխիկ Ժիլետ Մակ3 Տուրբո,8212,Gillette,Personal Care & Cosmetics
Սարք սափրման GILLETTE mach3 8668,8212,Gillette,Personal Care & Cosmetics
ЖИЛЕТ БЛЮ 8,8212,Unknown,Other
ԺԻԼԵՏ ՍԱՓՐԻՉ,8212,Gillette,Personal Care & Cosmetics
ԱՆՎՏԱՆԳ ԱԾԵԼԻՆԵՐ GILLETTE MACH 3 TURBO,8212,Gillette,Personal Care & Cosmetics
Դիմակ դեմքի կանաչ զեյթուն 7909,8212,Unknown,Other
Ժիլետ Gillette Mach3 հատ,8212,Gillette,Personal Care & Cosmetics
Ժիլետ 2 սափրելու միջոց,8212,Gillette,Personal Care & Cosmetics
սայր gillette venus swirl 1հ,8212,Gillette,Personal Care & Cosmetics
Ածելի Ժիլետ կանացի 4հ,8212,Gillette,Personal Care & Cosmetics
Սարք սափրվելու Gillette Blue2 5հ,8212,Gillette,Personal Care & Cosmetics
Սափրվելու պարագա ժիլետ,8212,Gillette,Personal Care & Cosmetics
Gillette proglide,8212,Gillette,Personal Care & Cosmetics
Շիպցի Royal Ford B-H21 10,8215,Royal,Food & Beverage
VS-487անձեռոցիկի տակդիր էմալ S,8215,Unknown,Household Products
Կողպեք կախովի 38մմ 199006 FINDER,8301,Finder,Household Products
Բռնակ պատուհանի մետաղական սպիտակ,8301,Unknown,Other
ծխնի եվրոպատուհանի 75մմ սպիտակ BMX-,8302,Unknown,Other
կախիչ սետկայի սպիտակ 10սմ,8302,Unknown,Other
Ծխնի Եվրո Դռան սպիտակ էժան,8302,Unknown,Other
